unity_timestamp_s,eye_timestamp_ns,Main_Camera_local_position_x,Main_Camera_local_position_y,Main_Camera_local_position_z,Main_Camera_local_rotation_x,Main_Camera_local_rotation_y,Main_Camera_local_rotation_z,Main_Camera_local_rotation_w,Checkerboard_Stimulus_world_position_x,Checkerboard_Stimulus_world_position_y,Checkerboard_Stimulus_world_position_z,Checkerboard_Stimulus_world_rotation_x,Checkerboard_Stimulus_world_rotation_y,Checkerboard_Stimulus_world_rotation_z,Checkerboard_Stimulus_world_rotation_w,message
19.8612405029,18220161300,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,RecordingStarted|SessionStart;participant=pilot_001;session=checkerboard_pilot;seed=20260901;planned_trials=21;utc=2026-09-04T11:57:44.5375196Z;mapping=visual-space-l-tangent-normalized-cartesian-grid-v2|StimulusHidden;visual_space_l=1.000;fov_deg=90.00;edge_softness_deg=1.00;circular_aperture=True;grid_spacing_deg=10.00;grid_spacing_uv=0.176327;content_zoom=1.000;eye=BothEyes|StimulusChanged;visual_space_l=1.000;fov_deg=90.00;edge_softness_deg=1.00;circular_aperture=True;grid_spacing_deg=10.00;grid_spacing_uv=0.176327;content_zoom=1.000;eye=BothEyes|StimulusChanged;visual_space_l=1.000;fov_deg=90.00;edge_softness_deg=1.00;circular_aperture=True;grid_spacing_deg=10.00;grid_spacing_uv=0.176327;content_zoom=1.000;eye=BothEyes|StimulusChanged;visual_space_l=0.500;fov_deg=90.00;edge_softness_deg=1.00;circular_aperture=True;grid_spacing_deg=10.00;grid_spacing_uv=0.176327;content_zoom=1.000;eye=BothEyes|StimulusChanged;visual_space_l=0.500;fov_deg=90.00;edge_softness_deg=1.00;circular_aperture=True;grid_spacing_deg=10.00;grid_spacing_uv=0.176327;content_zoom=1.000;eye=BothEyes|TrialStart;presentation=1;sequence=1;condition=5;repetition=1;attempt=1;eye=BothEyes;fov_deg=90.000;edge_softness_deg=1.000;circular_aperture=True;grid_spacing_deg=10.000;grid_spacing_uv=0.176327;visual_space_l=0.5000;content_zoom=1.0000|StimulusPresented;visual_space_l=0.500;fov_deg=90.00;edge_softness_deg=1.00;circular_aperture=True;grid_spacing_deg=10.00;grid_spacing_uv=0.176327;content_zoom=1.000;eye=BothEyes
19.8883546029,18220161300,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,
19.8919721029,18249803400,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,
19.8929107029,18249803400,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,
19.8937866029,18249803400,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,
19.8946309029,18249803400,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,
19.8957038029,18249803400,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,
19.8994588029,18249803400,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,
19.9005135029,18260895100,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,
19.9018199029,18260895100,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,
